@timestamp,temperaturesensor.telemetry_temperature_unit,temperaturesensor.telemetry_temperature_value,temperaturesensor.timestamp,temperaturesensor.uuid,measurement_name,tag.host,tag.sensor_type
2025-04-05T20:45:00Z,°C,21.9,1743885900,17209cde-92bb-473b-99da-534b50c80b97,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T21:00:00Z,°C,30.28,1743886800,aed7d61b-2540-48bb-8c7a-bf27e9349de1,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T21:15:00Z,°C,28.75,1743887700,11ab2d89-90ba-45b2-84b3-0304f05f6991,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T21:30:00Z,°C,32.44,1743888600,64d491ca-5d34-468c-b20a-e65be86f77c1,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T21:45:00Z,°C,24.52,1743889500,f0e12b7c-bc9d-44f3-bb42-9ee56877c7b9,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T22:00:00Z,°C,29.79,1743890400,c68fbe03-f93f-4779-8bdf-eb3dbf6ca5fe,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T22:15:00Z,°C,25.85,1743891300,2aaf8706-e9af-4855-93bb-a450185e2b78,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T22:30:00Z,°C,21.16,1743892200,e03c9f69-7497-4840-b06c-425791065882,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T22:45:00Z,°C,31.27,1743893100,5a711442-1cff-4efa-8682-fd8fbfa45b19,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T23:00:00Z,°C,23.17,1743894000,d9bb8ff6-7121-4034-9909-3ecff0d7f220,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T23:15:00Z,°C,20.19,1743894900,34e6c38d-d99c-44dd-95bd-56adca70c270,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T23:30:00Z,°C,24.27,1743895800,e57d5ea8-f823-47dd-8497-b88160c1f182,temperaturesensor,temp_host_001,temperaturesensor
2025-04-05T23:45:00Z,°C,31.75,1743896700,a60f3910-d580-4435-a391-0fb1b6573f6c,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T00:00:00Z,°C,31.16,1743897600,9e99e667-8462-4c89-be6a-d1358cd0e551,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T00:15:00Z,°C,30.37,1743898500,1d48fc01-05dd-4320-9229-cdaeefa8c9b2,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T00:30:00Z,°C,26.34,1743899400,b12d9f88-2bfb-4406-a626-0c8232f5dac2,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T00:45:00Z,°C,21.12,1743900300,4fec23cb-7aec-4848-9a99-ebac0ad1ec74,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T01:00:00Z,°C,20.85,1743901200,0fde8e0e-be82-46d6-83ef-24f6c679de3e,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T01:15:00Z,°C,25.39,1743902100,b12355bd-1edb-4071-b8d8-a76cdf65ad6a,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T01:30:00Z,°C,23.68,1743903000,c8a60a29-3b46-4043-915d-e85499a55ba2,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T01:45:00Z,°C,34.84,1743903900,4ca8ae94-19cc-4686-9c1e-5c44c47ad2e6,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T02:00:00Z,°C,27.36,1743904800,9ccf9c0a-172f-4fae-8b03-42f9673a5dfe,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T02:15:00Z,°C,34.68,1743905700,15a67dc7-ba64-4d63-8fd7-845fd00b2505,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T02:30:00Z,°C,22.72,1743906600,8faf0e52-b4c4-404e-9196-a8f071c1f965,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T02:45:00Z,°C,34.05,1743907500,7628a023-a021-43f7-babe-b9ec8981a46f,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T03:00:00Z,°C,19.52,1743908400,43262127-ba17-43ec-9b4e-b680ec27280d,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T03:15:00Z,°C,24.45,1743909300,120ef43d-10cf-4b07-85fa-b9bd80f6dc0a,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T03:30:00Z,°C,22.66,1743910200,7ca191b2-6f05-46b3-925c-d20246b4ef39,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T03:45:00Z,°C,27.71,1743911100,871bf060-9910-41b8-8fed-d870a0b7c193,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T04:00:00Z,°C,22.71,1743912000,8d47771c-4e77-4c18-8255-fefc044adf1e,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T04:15:00Z,°C,27.32,1743912900,b745c6a4-75ac-4691-ad0a-e46949770184,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T04:30:00Z,°C,22.05,1743913800,f996d395-63b1-497e-b46f-9d808f74fcfa,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T04:45:00Z,°C,34.63,1743914700,75fe575c-e99b-47c2-8827-b2cda348ca8b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T05:00:00Z,°C,20.52,1743915600,68aad0cd-af81-4419-b6ec-5eaa2026176e,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T05:15:00Z,°C,27.84,1743916500,43106aaf-58fd-46d3-a60e-94769fe40ac2,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T05:30:00Z,°C,26.54,1743917400,2df2e1a3-1125-487e-9767-9c868ae6ed3b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T05:45:00Z,°C,23.3,1743918300,3418f44e-b33c-4fba-a0d2-fd1d8714405e,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T06:00:00Z,°C,29.97,1743919200,d740ad97-a1f4-4e66-9030-8ea3e4e199b0,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T06:15:00Z,°C,25.12,1743920100,4b227bf2-29b0-4813-b76c-ffe9120c1a66,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T06:30:00Z,°C,24.21,1743921000,98519acc-5421-47f4-85e7-f57ce741b49b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T06:45:00Z,°C,24.57,1743921900,8993a936-613f-4c2d-8a8c-260438fa9437,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T07:00:00Z,°C,28.52,1743922800,0761c71e-9ed4-4bc0-b808-6215f9a43570,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T07:15:00Z,°C,21.42,1743923700,739aeabd-6014-4214-8623-ee6bf582850a,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T07:30:00Z,°C,30.45,1743924600,7c25d81c-795c-48e0-8af5-4426e06658b1,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T07:45:00Z,°C,29.8,1743925500,d25a5f68-07d5-47e8-9174-52c5c0641800,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T08:00:00Z,°C,30.1,1743926400,5a034757-40ab-4b61-b3ef-19dbc578ad88,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T08:15:00Z,°C,25.44,1743927300,2c9a1a64-93fc-4f02-8840-cab759eb8a48,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T08:30:00Z,°C,26.45,1743928200,7b5e1869-ae61-4887-b5c1-bed19359ffca,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T08:45:00Z,°C,19.79,1743929100,6d936676-2b08-45b3-b4b4-a4e5a9646ed3,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T09:00:00Z,°C,28.47,1743930000,55a60a48-ef8c-4aa8-9cd0-efbe72f2168d,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T09:15:00Z,°C,23.09,1743930900,058adf6e-8412-4052-9342-88c2ab92ae61,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T09:30:00Z,°C,23.69,1743931800,730ee687-f45f-46ec-b362-3297741d6bc2,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T09:45:00Z,°C,23.09,1743932700,4128f648-ac63-4918-94e9-6c2aa38ec7c4,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T10:00:00Z,°C,19.5,1743933600,8ed72b17-8b98-47ca-bee3-f8772df23454,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T10:15:00Z,°C,20.32,1743934500,47fbc765-a839-4724-8c80-f22cb8e55d2d,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T10:30:00Z,°C,24.6,1743935400,fbe4ce1b-af6e-4e4d-a958-5c4280622940,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T10:45:00Z,°C,23.27,1743936300,9c13eafd-7780-4d0c-aa9b-25d42fdd81a8,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T11:00:00Z,°C,27.01,1743937200,d555d1d6-ddf1-45ae-96b4-7c69a382db69,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T11:15:00Z,°C,21.04,1743938100,3a29d613-4545-4fa9-8d21-83ad432f790b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T11:30:00Z,°C,28.5,1743939000,aff53d8b-20ed-4fc8-a4cb-8dc47b3967be,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T11:45:00Z,°C,23.72,1743939900,279ba507-2cac-4133-a1ed-50a2821de7bb,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T12:00:00Z,°C,24.42,1743940800,dd3783e2-3eb0-44d3-9ace-af265a2d2305,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T12:15:00Z,°C,24.51,1743941700,412a05c6-de8d-4408-a761-91898bdf0a44,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T12:30:00Z,°C,25.93,1743942600,809081bd-17c7-40c2-973f-36d10f70e901,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T12:45:00Z,°C,24.01,1743943500,d2b878b5-2b12-4aa7-8925-d864eafd68f6,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T13:00:00Z,°C,30.94,1743944400,8765448a-fc1c-43a8-80e0-1a745e1731b0,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T13:15:00Z,°C,24.46,1743945300,6a025ab8-58c8-453e-b257-a675a29bb891,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T13:30:00Z,°C,32.67,1743946200,f202783a-53b6-4b0c-aa75-3a2c850d6ba0,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T13:45:00Z,°C,19.08,1743947100,f5c0d7f9-ae87-4ad9-a28e-cb286e7c3104,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T14:00:00Z,°C,24.29,1743948000,2223546a-3e4b-43b3-95df-055b55993fa8,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T14:15:00Z,°C,24.17,1743948900,c94b922e-0818-4002-836f-2ccc71f570d3,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T14:30:00Z,°C,29.78,1743949800,0b4b390a-b4d3-4c2e-ab53-e0f7e1e88537,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T14:45:00Z,°C,22.5,1743950700,ea8283b8-9952-431d-b021-bc4037d52c55,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T15:00:00Z,°C,30.53,1743951600,7fe8c992-0fb4-4826-b162-bd21af7f55f0,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T15:15:00Z,°C,25.03,1743952500,cf93e5b6-8652-4dec-b318-20302245d2e0,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T15:30:00Z,°C,19.38,1743953400,cb6536cc-e9e2-4e01-9dc6-739f8b67dab9,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T15:45:00Z,°C,23.8,1743954300,b58cbb07-c4f9-45aa-8854-5372bb95da5e,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T16:00:00Z,°C,29.95,1743955200,da9fd5e3-9457-47ff-9722-9d45f84eac67,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T16:15:00Z,°C,19.54,1743956100,1edaf5bd-aea3-45a1-a63a-9877dae1acf2,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T16:30:00Z,°C,27.29,1743957000,d47a1039-5444-4388-a6bb-db88ec2743d3,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T16:45:00Z,°C,22.48,1743957900,603cdba9-8230-4a42-9e5e-9d5e973831d3,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T17:00:00Z,°C,21.95,1743958800,77842354-0875-4c81-bf01-adf2a5ebe69e,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T17:15:00Z,°C,27.1,1743959700,5d2fd134-ac54-4149-ae36-b2a4983680d3,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T17:30:00Z,°C,31.54,1743960600,969378b1-d618-48e8-ac2a-c0b84e714da0,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T17:45:00Z,°C,25.17,1743961500,c0810ab9-892f-4f79-8df7-473cee366e1d,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T18:00:00Z,°C,24.47,1743962400,cd471b26-b03d-40cf-89d2-c409aa86a25f,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T18:15:00Z,°C,21.33,1743963300,9d1960e2-5dfe-468b-9109-8d9a3d644be4,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T18:30:00Z,°C,23.77,1743964200,4f8b0055-073e-4fee-b6d3-e23fcbcbf8ef,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T18:45:00Z,°C,27.35,1743965100,baa059e6-f55d-4a0a-be33-de5b1c13ea9b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T19:00:00Z,°C,25.41,1743966000,45e9176e-7f42-41a7-923a-26010a727517,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T19:15:00Z,°C,26.09,1743966900,0b0bfa9f-497c-4a72-b7e8-461283003029,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T19:30:00Z,°C,20.63,1743967800,85736af3-bd80-4e55-a5b9-1df6ebc3cc75,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T19:45:00Z,°C,18.51,1743968700,06751a8b-3982-4a1b-9b8b-0ddb921eebdd,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T20:00:00Z,°C,21.05,1743969600,3894fb4f-9cd9-44f4-9238-2b7c35200626,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T20:15:00Z,°C,32.63,1743970500,77027511-3c69-43b3-8a3e-52b5acb280f1,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T20:30:00Z,°C,21.77,1743971400,e3bd404f-56a5-42f5-83a6-b1a44907e74a,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T20:45:00Z,°C,33.11,1743972300,a279940b-2517-44fd-86b6-dcda455f18ca,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T21:00:00Z,°C,20.99,1743973200,1ae8d8f4-b225-44b4-a8fd-4e8e14498d71,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T21:15:00Z,°C,32.22,1743974100,b570dab4-e67b-4e03-b175-b210e3a6ab79,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T21:30:00Z,°C,21.52,1743975000,c9fc715f-04f3-4fc1-9602-0e36e613da40,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T21:45:00Z,°C,33.39,1743975900,f57828e5-24c9-4631-a100-0d0151f94c42,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T22:00:00Z,°C,31.41,1743976800,c8d5a2f5-23af-43d0-ac52-9566e57d298b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T22:15:00Z,°C,31.8,1743977700,12e5ae54-b358-436e-ac3a-aaed51a1bf89,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T22:30:00Z,°C,23.97,1743978600,63156a2f-9b40-47fc-9f09-5dc27fb356cc,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T22:45:00Z,°C,28.73,1743979500,aae1966e-5e88-4abd-b554-5e27e3e10cbd,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T23:00:00Z,°C,19.79,1743980400,64cc02ed-3b45-484d-9b0d-2ad6629c2095,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T23:15:00Z,°C,33.97,1743981300,13966842-3f16-404a-93ba-eabc35ad82d9,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T23:30:00Z,°C,24.31,1743982200,3731f40b-fc8b-41b6-8d48-add993a203a3,temperaturesensor,temp_host_001,temperaturesensor
2025-04-06T23:45:00Z,°C,24.75,1743983100,b590093e-2242-4c69-8dc8-0d250ed7b10b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T00:00:00Z,°C,27.93,1743984000,035ecc7b-38f0-4cc4-935e-6a5b97047998,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T00:15:00Z,°C,20.55,1743984900,4d79c68f-b8c6-4219-b838-2e89842c09ec,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T00:30:00Z,°C,21.0,1743985800,b137d231-6bf3-496a-bf0c-e05c9ab90b8c,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T00:45:00Z,°C,24.08,1743986700,ea8f8adc-44bb-4160-baac-0873a84c4daa,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T01:00:00Z,°C,31.6,1743987600,0ad7759f-43ab-4197-8152-3ff118798d9f,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T01:15:00Z,°C,30.53,1743988500,40221f07-3609-4c71-980e-cee88ff993d6,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T01:30:00Z,°C,28.11,1743989400,ebd631ca-3964-4c60-81f8-eff10fdcddba,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T01:45:00Z,°C,27.09,1743990300,511ecb0c-e500-479b-9ad8-af1f42ce2c03,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T02:00:00Z,°C,30.67,1743991200,edf8fad4-6349-46d2-873d-e74cc22faede,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T02:15:00Z,°C,25.23,1743992100,a0ff5dcd-7e4a-455d-acec-969048542158,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T02:30:00Z,°C,29.73,1743993000,6ac2dae0-67a3-49b6-8956-81200a57298e,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T02:45:00Z,°C,33.39,1743993900,9130f327-529a-4f3a-b966-f2edc256beaa,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T03:00:00Z,°C,19.68,1743994800,79a22765-4cc9-477e-a09a-567d7cf1dea5,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T03:15:00Z,°C,26.53,1743995700,4d50ae39-cbb8-49da-b49f-73b61dbafb0b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T03:30:00Z,°C,30.45,1743996600,6410cdc6-9dfe-4457-9885-15aeabf0c948,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T03:45:00Z,°C,31.24,1743997500,0907c907-195b-4ace-9b21-513bbdac5048,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T04:00:00Z,°C,27.5,1743998400,031236d4-dc9d-4e2e-be6a-157e377d8703,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T04:15:00Z,°C,29.04,1743999300,655bdcdd-2861-48da-8d64-4bf3e4f4a159,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T04:30:00Z,°C,32.26,1744000200,fc90d305-22e4-4ab8-af4c-1c847ffb1328,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T04:45:00Z,°C,24.02,1744001100,260c5c37-48e5-4c8f-b863-ec5f415a2bc2,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T05:00:00Z,°C,29.87,1744002000,ba530ec7-0354-4b25-a211-419bea6607fd,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T05:15:00Z,°C,20.5,1744002900,0b12115f-fed2-4c2b-a21e-d6862af55144,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T05:30:00Z,°C,19.54,1744003800,79837652-6b47-40fc-a2e4-ba1d0d11aee7,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T05:45:00Z,°C,32.97,1744004700,4368a5fa-9bc4-41e2-b8cf-746613dcdc94,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T06:00:00Z,°C,26.38,1744005600,1119832c-452c-48c7-bcb2-1b4952ecd9d9,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T06:15:00Z,°C,20.3,1744006500,d04523ed-c16c-43b5-9fa6-6b7ce1d2a73c,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T06:30:00Z,°C,19.09,1744007400,c0456aff-9d56-4820-9653-4fcab88087a2,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T06:45:00Z,°C,31.25,1744008300,97d854fa-ccbc-4c3b-b0da-2b7a2bc5bbcd,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T07:00:00Z,°C,19.94,1744009200,de727c07-f6b1-41d2-8884-cee01714a925,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T07:15:00Z,°C,29.72,1744010100,49e3ab14-68c8-441a-b13f-c0abd34998d1,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T07:30:00Z,°C,33.1,1744011000,271665d1-2d4b-4bd9-a523-0e6929d1c5d9,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T07:45:00Z,°C,23.35,1744011900,73b32bf6-e218-4145-ba4b-672154b4c3ee,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T08:00:00Z,°C,33.05,1744012800,b4fb3a02-8fa4-46a3-88e5-0ee4870ad85a,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T08:15:00Z,°C,22.47,1744013700,a3fb84f0-e8d1-43bb-911a-5279c0a88ffe,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T08:30:00Z,°C,24.82,1744014600,228e7e59-766f-4d96-a269-02ac0f3ca949,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T08:45:00Z,°C,23.48,1744015500,e3211378-8669-496e-8f1a-324b290efd2d,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T09:00:00Z,°C,23.64,1744016400,7e97d7e8-24c2-4106-9bad-1153b10de290,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T09:15:00Z,°C,32.36,1744017300,367ad5c3-9833-47e3-8a4d-24d67a726f06,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T09:30:00Z,°C,29.33,1744018200,a7a82593-e6a7-4bef-86ca-d3460b8a92c8,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T09:45:00Z,°C,32.29,1744019100,e1996e54-b523-4ff4-a1ae-c1b8b75c5f09,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T10:00:00Z,°C,27.92,1744020000,25bf1cbc-8b75-40bf-898b-25853992b2ac,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T10:15:00Z,°C,26.5,1744020900,dbb9bfcd-c6fc-4eda-a0c6-64a440506015,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T10:30:00Z,°C,32.72,1744021800,9dad09f1-c23d-424d-8dc2-0fcd0328bad3,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T10:45:00Z,°C,26.83,1744022700,8c0bae7b-947b-496d-8e23-f62bf1d1a618,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T11:00:00Z,°C,30.9,1744023600,e5df465c-811f-417f-ab50-8ce11eb33472,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T11:15:00Z,°C,26.67,1744024500,a33d0c2c-a176-4dbe-8160-522b4d8e35a7,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T11:30:00Z,°C,20.56,1744025400,1fd0080d-2521-41d1-b293-92d0fd6574a4,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T11:45:00Z,°C,30.99,1744026300,2d22b3d4-eefb-4a92-a1de-76bcdfe3ee01,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T12:00:00Z,°C,20.62,1744027200,7a5e5b38-97f8-40c8-8c69-2ac68c78e128,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T12:15:00Z,°C,20.19,1744028100,66b4c259-58b3-4e6d-8610-dc6f07f17587,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T12:30:00Z,°C,28.92,1744029000,5712ee3a-0727-4ec0-8ef9-5ceb9d16b93b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T12:45:00Z,°C,34.61,1744029900,6f2b30e6-48e3-4d7d-a9d8-a4cc23c8b4db,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T13:00:00Z,°C,34.11,1744030800,f11fc4c5-fa1a-48e8-aa47-a6ba743144af,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T13:15:00Z,°C,25.77,1744031700,ada24ff9-9773-49ea-b09f-a62e9ac72349,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T13:30:00Z,°C,22.5,1744032600,c7effbbd-6991-4234-8ae3-65c523d60b34,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T13:45:00Z,°C,21.03,1744033500,c1974f7d-9bc9-4fd8-a1b8-5934b9bde2af,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T14:00:00Z,°C,21.31,1744034400,2902d57c-7396-49c6-a19d-8b5d0da57755,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T14:15:00Z,°C,23.09,1744035300,284595f1-2953-4f1f-811d-d7719ba77d8b,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T14:30:00Z,°C,28.27,1744036200,b5c0fa0d-f57b-4907-ac4e-e9eb864c5696,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T14:45:00Z,°C,18.53,1744037100,37c6591b-aa78-4271-8e46-56130c148654,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T15:00:00Z,°C,22.95,1744038000,87bf9d6d-f4af-4b10-bc03-990cbc2c668e,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T15:15:00Z,°C,19.05,1744038900,1630eaf8-932e-45fe-840b-607e903989ed,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T15:30:00Z,°C,33.0,1744039800,07d7094e-5e32-4294-b18d-3abdf9df6761,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T15:45:00Z,°C,22.49,1744040700,06030620-e714-48ad-82b1-17229970bbc9,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T16:00:00Z,°C,26.52,1744041600,6b6935d1-ce97-4c05-a91e-35d117eea024,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T16:15:00Z,°C,28.58,1744042500,61770761-d135-4235-a82c-910dfeee0861,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T16:30:00Z,°C,22.54,1744043400,8f49567a-a9a7-4264-9815-8e9910329c66,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T16:45:00Z,°C,24.88,1744044300,60203d09-9321-4a20-94c0-a75583d14ac4,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T17:00:00Z,°C,28.51,1744045200,784bb40b-8203-475c-9709-ad642ee50854,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T17:15:00Z,°C,30.45,1744046100,a46348a5-8355-4100-80d9-a7d346ddf824,temperaturesensor,temp_host_001,temperaturesensor
2025-04-07T17:30:00Z,°C,20.98,1744047000,c7f326e7-1239-4629-a9a3-02ca379c570b,temperaturesensor,temp_host_001,temperaturesensor
